Customer_ID,Gender,Age,L_O_S,Tariff,Handset
"K205490","女",20,40.100000,"Play 300","ASAD170"
"K205500","女",21,31.966667,"Play 300","ASAD170"
"K205520","男",20,38.700000,"Play 300","ASAD170"
"K205530","男",19,21.566667,"Play 300","ASAD170"
"K205570","女",15,9.766667,"Play 300","ASAD90"
"K205580","男",16,23.833333,"Play 300","ASAD170"
"K205610","女",21,22.866667,"Play 300","ASAD170"
"K205630","男",22,30.466667,"Play 300","ASAD170"
"K205640","女",17,31.000000,"Play 300","ASAD170"
"K205660","男",24,49.000000,"Play 300","ASAD170"
"K205670","女",25,51.666667,"Play 300","ASAD170"
"K205680","女",16,21.900000,"Play 300","ASAD170"
"K205700","女",13,23.133333,"Play 300","ASAD170"
"K205790","女",19,48.666667,"Play 300","ASAD90"
"K205800","女",14,27.966667,"Play 300","ASAD170"
"K205820","男",24,38.033333,"Play 300","ASAD170"
"K205840","女",21,21.633333,"Play 300","ASAD170"
"K205850","女",21,36.866667,"Play 300","ASAD170"
"K205860","女",23,19.233333,"Play 300","ASAD90"
"K205900","男",19,37.233333,"Play 300","ASAD90"
"K205960","男",12,46.966667,"Play 300","ASAD170"
"K206020","女",17,51.066667,"Play 300","ASAD170"
"K206040","女",18,51.533333,"Play 300","ASAD170"
"K206100","女",13,15.200000,"Play 300","ASAD170"
"K206120","男",19,47.000000,"Play 300","ASAD170"
"K206130","女",19,22.133333,"Play 300","ASAD170"
"K206150","男",14,37.400000,"Play 300","ASAD170"
"K206160","男",20,26.100000,"Play 300","S50"
"K206170","男",17,47.333333,"Play 300","ASAD170"
"K206200","女",24,19.766667,"Play 300","ASAD170"
"K206210","女",25,13.233333,"Play 300","ASAD170"
"K206220","男",15,43.833333,"Play 300","ASAD90"
"K206230","女",18,41.966667,"Play 300","ASAD170"
"K206260","女",24,29.633333,"Play 300","ASAD90"
"K206280","女",12,51.766667,"Play 300","ASAD170"
"K206290","男",19,40.800000,"Play 300","ASAD170"
"K206310","女",18,29.266667,"Play 300","ASAD170"
"K206320","男",13,52.933333,"Play 300","ASAD170"
"K206340","女",23,14.966667,"Play 300","ASAD90"
"K206350","男",19,9.833333,"Play 300","ASAD170"
"K206380","女",17,23.533333,"Play 300","ASAD170"
"K206430","女",20,17.200000,"Play 300","ASAD170"
"K206460","男",16,47.833333,"Play 300","ASAD90"
"K206480","男",16,39.933333,"Play 300","ASAD170"
"K206540","女",12,10.166667,"Play 300","ASAD170"
"K206600","男",17,11.533333,"Play 300","ASAD170"
"K206610","女",20,36.266667,"Play 300","ASAD170"
"K206670","女",16,38.566667,"Play 300","S50"
"K206700","女",24,13.800000,"Play 300","ASAD170"
"K206710","男",13,20.100000,"Play 300","ASAD170"
"K206720","男",21,36.133333,"Play 300","ASAD170"
"K206740","男",15,25.066667,"Play 300","ASAD170"
"K206750","男",18,23.966667,"Play 300","ASAD90"
"K206770","女",13,57.333333,"Play 300","ASAD90"
"K206820","男",13,29.766667,"Play 300","ASAD170"
"K206910","男",21,50.900000,"Play 300","ASAD170"
"K206930","男",22,32.966667,"Play 300","ASAD170"
"K207040","男",13,14.866667,"Play 300","ASAD170"
"K207050","男",19,34.766667,"Play 300","ASAD170"
"K207070","女",15,29.100000,"Play 300","ASAD90"
"K207080","女",19,51.566667,"Play 300","ASAD90"
"K207100","男",19,11.066667,"Play 300","ASAD170"
"K207130","女",24,15.833333,"Play 300","ASAD170"
"K207180","女",18,57.566667,"Play 300","ASAD170"
"K207260","女",24,30.033333,"Play 300","S50"
"K207270","男",20,41.233333,"Play 300","ASAD170"
"K207310","女",15,25.500000,"Play 300","ASAD170"
"K207320","女",22,50.833333,"Play 300","S50"
"K207330","男",16,52.933333,"Play 300","ASAD170"
"K207350","女",14,31.000000,"Play 300","ASAD170"
"K207360","男",21,45.833333,"Play 300","ASAD170"
"K207380","女",24,36.666667,"Play 300","ASAD170"
"K207420","男",12,47.033333,"Play 300","ASAD170"
"K207490","女",15,33.366667,"Play 300","ASAD90"
"K207510","女",14,40.633333,"Play 300","ASAD170"
"K207570","男",22,17.600000,"Play 300","ASAD90"
"K207580","女",13,42.766667,"Play 300","ASAD170"
"K207610","男",12,41.266667,"Play 300","ASAD170"
"K207630","女",19,37.533333,"Play 300","ASAD170"
"K207650","女",22,26.366667,"Play 300","ASAD170"
"K207660","男",17,20.866667,"Play 300","ASAD170"
"K207670","男",18,55.700000,"Play 300","ASAD90"
"K207730","男",18,55.033333,"Play 300","ASAD90"
"K207760","女",17,47.600000,"Play 300","ASAD170"
"K207820","男",13,19.100000,"Play 300","ASAD170"
"K207830","男",17,40.800000,"Play 300","ASAD90"
"K207850","女",15,28.666667,"Play 300","ASAD170"
"K207890","男",14,12.366667,"Play 300","ASAD170"
"K207910","男",13,34.600000,"Play 300","ASAD90"
"K207920","女",16,51.833333,"Play 300","ASAD170"
"K207950","女",15,19.333333,"Play 300","ASAD170"
"K207960","男",13,9.966667,"Play 300","ASAD90"
"K207970","女",18,21.600000,"Play 300","ASAD170"
"K208000","女",20,18.433333,"Play 300","ASAD170"
"K208010","女",12,13.266667,"Play 300","ASAD170"
"K208020","女",12,40.666667,"Play 300","ASAD170"
"K208030","女",17,20.533333,"Play 300","ASAD170"
"K208050","男",17,35.133333,"Play 300","ASAD170"
"K208060","男",19,46.600000,"Play 300","ASAD90"
"K208100","女",22,55.966667,"Play 300","ASAD170"
"K208170","男",22,53.500000,"Play 300","ASAD170"
"K208180","男",23,20.866667,"Play 300","ASAD170"
"K208190","女",24,24.433333,"Play 300","ASAD170"
"K208260","女",21,20.266667,"Play 300","ASAD90"
"K208270","男",25,25.233333,"Play 300","ASAD90"
"K208280","男",19,21.000000,"Play 300","S50"
"K208300","男",21,11.966667,"Play 300","ASAD170"
"K208330","男",17,51.000000,"Play 300","ASAD170"
"K208340","男",20,17.600000,"Play 300","ASAD170"
"K208360","男",22,57.533333,"Play 300","ASAD170"
"K208430","女",16,42.466667,"Play 300","S50"
"K208460","女",21,15.800000,"Play 300","ASAD170"
"K208470","女",23,21.900000,"Play 300","ASAD90"
"K208480","男",23,43.600000,"Play 300","ASAD170"
"K208520","女",15,39.566667,"Play 300","ASAD90"
"K208570","男",22,35.500000,"Play 300","S50"
"K208590","女",16,32.933333,"Play 300","ASAD90"
"K208630","女",13,19.766667,"Play 300","ASAD90"
"K208650","女",13,43.600000,"Play 300","S50"
"K208660","女",24,17.933333,"Play 300","ASAD170"
"K208710","女",16,11.033333,"Play 300","ASAD170"
"K208720","女",23,44.900000,"Play 300","ASAD170"
"K208730","女",21,16.500000,"Play 300","ASAD170"
"K208840","女",12,27.233333,"Play 300","ASAD170"
"K208850","女",22,12.066667,"Play 300","ASAD170"
"K208870","男",20,53.000000,"Play 300","ASAD170"
"K208890","男",22,15.800000,"Play 300","ASAD170"
"K208900","女",23,52.833333,"Play 300","ASAD170"
"K208930","女",17,9.800000,"Play 300","ASAD170"
"K209000","女",18,21.666667,"Play 300","ASAD170"
"K209130","男",22,54.900000,"Play 300","ASAD170"
"K209160","女",18,24.966667,"Play 300","ASAD170"
"K209180","女",19,42.000000,"Play 300","S50"
"K209200","女",17,20.333333,"Play 300","ASAD170"
"K209210","男",20,29.500000,"Play 300","ASAD170"
"K209290","女",14,20.333333,"Play 300","ASAD170"
"K209300","男",25,12.500000,"Play 300","ASAD170"
"K209320","男",19,16.400000,"Play 300","S50"
"K209430","女",19,36.500000,"Play 300","ASAD170"
"K209440","男",23,20.500000,"Play 300","ASAD170"
"K209470","女",23,33.633333,"Play 300","S50"
"K209500","女",23,38.733333,"Play 300","ASAD90"
"K209560","男",16,28.766667,"Play 300","ASAD170"
"K209590","男",18,24.100000,"Play 300","ASAD170"
"K209620","男",23,54.466667,"Play 300","ASAD170"
"K209630","男",22,14.900000,"Play 300","ASAD170"
"K209680","男",25,24.833333,"Play 300","ASAD170"
"K209710","男",15,17.400000,"Play 300","ASAD90"
"K209740","女",17,17.566667,"Play 300","ASAD170"
"K209760","男",16,39.333333,"Play 300","ASAD90"
"K209790","女",19,45.266667,"Play 300","S50"
"K209800","女",24,10.200000,"Play 300","ASAD170"
"K209830","女",12,14.466667,"Play 300","ASAD90"
"K209860","女",15,9.900000,"Play 300","ASAD170"
"K209870","男",24,31.833333,"Play 300","S50"
"K209880","男",24,29.933333,"Play 300","ASAD170"
"K209900","女",16,19.433333,"Play 300","ASAD170"
"K209930","男",25,44.433333,"Play 300","ASAD170"
"K209960","女",18,46.300000,"Play 300","ASAD90"
"K209970","男",18,46.600000,"Play 300","ASAD170"
"K209980","女",16,30.666667,"Play 300","ASAD170"
"K210010","男",14,52.233333,"Play 300","ASAD170"
"K210030","女",23,55.100000,"Play 300","ASAD170"
"K210050","女",18,31.933333,"Play 300","ASAD170"
"K210060","男",23,28.766667,"Play 300","ASAD170"
"K210080","男",22,38.766667,"Play 300","ASAD170"
"K210130","男",13,10.066667,"Play 300","ASAD170"
"K210220","女",25,34.700000,"Play 300","ASAD90"
"K210240","男",24,29.066667,"Play 300","ASAD170"
"K210250","女",18,41.600000,"Play 300","ASAD90"
"K210280","女",24,21.966667,"Play 300","ASAD170"
"K210300","女",22,30.566667,"Play 300","ASAD170"
"K210310","男",21,40.600000,"Play 300","ASAD170"
"K210330","男",25,32.433333,"Play 300","ASAD90"
"K210380","男",21,39.633333,"Play 300","ASAD170"
"K210460","女",25,53.166667,"Play 300","ASAD90"
"K210470","女",24,36.533333,"Play 300","ASAD90"
"K210530","女",19,23.600000,"Play 300","ASAD170"
"K210540","女",13,41.400000,"Play 300","ASAD170"
"K210550","女",16,16.533333,"Play 300","ASAD170"
"K210610","男",19,54.400000,"Play 300","ASAD170"
"K210640","女",12,54.266667,"Play 300","ASAD170"
"K210660","男",25,55.000000,"Play 300","ASAD170"
"K210680","男",25,11.766667,"Play 300","S50"
"K210690","男",20,31.733333,"Play 300","ASAD170"
"K210700","男",19,35.866667,"Play 300","ASAD90"
"K210750","女",18,30.600000,"Play 300","ASAD170"
"K210770","男",20,34.800000,"Play 300","ASAD90"
"K210780","女",21,24.900000,"Play 300","S50"
"K210790","男",14,52.700000,"Play 300","ASAD90"
"K210810","女",13,9.833333,"Play 300","ASAD170"
"K210820","女",18,23.666667,"Play 300","ASAD170"
"K210940","男",25,17.400000,"Play 300","ASAD170"
"K210950","女",19,41.733333,"Play 300","ASAD170"
"K210960","女",17,20.766667,"Play 300","ASAD170"
"K210970","男",15,16.666667,"Play 300","ASAD90"
"K211010","男",20,44.266667,"Play 300","ASAD170"
"K211030","男",16,57.200000,"Play 300","ASAD170"
"K211040","女",23,49.533333,"Play 300","ASAD90"
"K211270","女",24,11.933333,"CAT 50","CAS30"
"K211310","女",16,21.100000,"CAT 50","CAS30"
"K211510","男",15,25.666667,"CAT 50","CAS30"
"K211660","男",12,22.033333,"CAT 50","CAS30"
"K211720","男",21,18.666667,"CAT 50","CAS30"
"K211770","女",18,52.333333,"CAT 50","CAS30"
"K211900","男",24,51.900000,"CAT 50","CAS30"
"K212000","女",18,13.766667,"CAT 50","CAS30"
"K212040","男",13,17.466667,"CAT 50","CAS30"
"K212070","女",19,51.900000,"CAT 50","CAS30"
"K212110","女",18,42.733333,"CAT 50","CAS30"
"K212170","女",24,24.900000,"CAT 50","CAS30"
"K212200","女",18,56.466667,"CAT 50","CAS30"
"K212210","女",13,47.400000,"CAT 50","CAS30"
"K212230","女",14,43.433333,"CAT 50","CAS30"
"K212270","男",13,42.200000,"CAT 50","CAS30"
"K212340","女",24,13.066667,"CAT 50","CAS30"
"K212360","女",14,9.666667,"CAT 50","CAS30"
"K212430","女",18,28.500000,"Play 100","CAS30"
"K212500","男",21,27.566667,"Play 100","CAS30"
"K212520","女",14,10.266667,"Play 100","CAS30"
"K212550","男",20,29.633333,"Play 100","CAS30"
"K212580","男",19,49.866667,"Play 100","CAS30"
"K212600","女",23,37.266667,"Play 100","CAS30"
"K212640","男",23,50.533333,"Play 100","CAS30"
"K212670","女",23,11.700000,"Play 100","CAS30"
"K212690","男",23,10.100000,"Play 100","CAS30"
"K212710","女",18,54.333333,"Play 100","CAS30"
"K212830","女",15,49.233333,"Play 100","CAS30"
"K212990","女",15,10.900000,"Play 100","CAS30"
"K213010","男",14,19.033333,"Play 100","CAS30"
"K213020","男",23,54.666667,"Play 100","CAS30"
"K213230","女",17,20.866667,"Play 100","CAS30"
"K213250","男",15,37.466667,"Play 100","CAS30"
"K213270","男",20,41.766667,"Play 100","CAS30"
"K213330","女",22,28.300000,"Play 100","CAS30"
"K213530","女",14,40.166667,"Play 100","CAS30"
"K213560","女",19,44.133333,"Play 100","CAS30"
"K213580","男",17,24.433333,"Play 100","CAS30"
"K213650","男",21,16.433333,"Play 100","CAS30"
"K213660","女",23,22.333333,"Play 100","CAS30"
"K213680","女",22,24.833333,"Play 100","CAS30"
"K213690","女",16,46.200000,"Play 100","CAS30"
"K213710","女",15,47.166667,"Play 100","CAS30"
"K213790","男",12,21.966667,"Play 100","CAS30"
"K214040","男",12,26.333333,"Play 100","CAS30"
"K214060","男",17,57.766667,"Play 100","CAS30"
"K214070","女",14,54.600000,"Play 100","CAS30"
"K214090","女",14,28.766667,"Play 100","CAS30"
"K214230","女",17,29.300000,"Play 100","CAS30"
"K214260","男",23,22.333333,"Play 100","CAS30"
"K214470","男",17,51.833333,"Play 100","BS110"
"K214480","男",19,28.533333,"Play 100","BS110"
"K214600","男",35,48.700000,"Play 100","BS110"
"K214660","男",22,53.833333,"Play 100","BS110"
"K214680","男",15,54.533333,"Play 100","S50"
"K214700","男",21,41.133333,"Play 100","S50"
"K214760","男",17,41.800000,"Play 100","BS110"
"K214790","女",19,34.166667,"Play 100","S50"
"K214860","男",16,10.433333,"Play 100","BS110"
"K214910","女",19,45.733333,"Play 100","BS110"
"K215000","男",39,47.033333,"Play 100","S50"
"K215030","女",26,14.300000,"Play 100","BS110"
"K215120","女",20,14.466667,"Play 100","BS110"
"K215180","女",27,16.166667,"Play 100","S50"
"K215220","女",27,45.166667,"Play 100","S50"
"K215250","男",16,29.366667,"Play 100","BS110"
"K215340","女",40,44.966667,"Play 100","S50"
"K215510","女",35,23.566667,"Play 100","BS110"
"K215530","男",32,34.400000,"Play 100","BS110"
"K215700","男",41,37.633333,"Play 100","S50"
"K215750","男",41,57.600000,"Play 100","BS110"
"K215760","女",14,58.066667,"Play 100","BS110"
"K215810","女",18,36.866667,"Play 100","BS110"
"K215830","男",15,26.733333,"Play 100","S50"
"K215990","女",18,47.866667,"Play 100","S50"
"K216000","男",25,45.733333,"Play 100","BS110"
"K216010","男",18,52.766667,"Play 100","S50"
"K216080","女",28,35.466667,"Play 100","S50"
"K216090","女",39,11.500000,"Play 100","BS110"
"K216120","女",16,36.400000,"Play 100","S50"
"K216150","女",27,49.600000,"Play 100","BS110"
"K216300","女",71,46.200000,"Play 100","BS110"
"K216380","男",12,24.166667,"Play 100","S50"
"K216390","女",25,38.800000,"Play 100","BS110"
"K216400","女",13,15.900000,"Play 100","BS110"
"K216430","女",29,54.300000,"Play 100","S50"
"K216530","女",40,23.966667,"Play 100","S50"
"K216640","女",28,38.066667,"Play 100","S50"
"K216700","男",27,44.466667,"Play 100","S50"
"K216750","男",35,47.700000,"Play 100","S50"
"K216830","女",26,13.100000,"Play 100","S50"
"K216840","男",22,34.266667,"Play 100","BS110"
"K216930","女",36,54.433333,"Play 100","S50"
"K217070","女",37,26.133333,"Play 100","BS110"
"K217140","女",26,17.133333,"Play 100","S50"
"K217190","男",24,57.000000,"Play 100","S50"
"K217270","女",19,43.966667,"Play 100","BS110"
"K217330","女",64,10.000000,"Play 100","S50"
"K217340","女",44,31.433333,"Play 100","S50"
"K217360","女",22,41.400000,"Play 100","BS110"
"K217580","女",33,26.400000,"Play 100","BS110"
"K217600","女",24,36.400000,"Play 100","S50"
"K217870","女",33,44.966667,"Play 100","BS110"
"K217890","女",23,22.866667,"Play 100","S50"
"K217940","女",35,40.066667,"Play 100","BS110"
"K217980","男",43,54.066667,"Play 100","S50"
"K218120","男",48,26.433333,"Play 100","S50"
"K218150","男",60,14.733333,"Play 100","S50"
"K218220","女",12,16.800000,"Play 100","BS110"
"K218290","女",22,42.533333,"Play 100","BS110"
"K218410","女",26,32.733333,"Play 100","S50"
"K218440","女",29,26.200000,"Play 100","BS110"
"K218550","男",22,24.666667,"Play 100","BS110"
"K218570","男",21,27.766667,"Play 100","BS110"
"K218630","男",21,17.933333,"Play 100","BS110"
"K218690","女",33,46.500000,"Play 100","S50"
"K218740","男",25,47.933333,"Play 100","BS110"
"K218780","女",33,46.233333,"Play 100","S50"
"K218800","女",21,9.766667,"Play 100","BS110"
"K219110","女",28,56.800000,"Play 100","S50"
"K219160","男",16,21.666667,"Play 100","S50"
"K219190","男",34,21.133333,"Play 100","BS110"
"K219210","女",19,18.500000,"Play 100","BS110"
"K219220","男",17,21.000000,"Play 100","BS110"
"K219330","男",34,44.566667,"Play 100","BS110"
"K219350","女",26,35.666667,"Play 100","S50"
"K219370","女",15,57.166667,"Play 100","BS110"
"K219400","女",24,26.166667,"Play 100","S50"
"K219440","男",21,42.500000,"Play 100","S50"
"K219540","女",21,14.133333,"Play 100","BS110"
"K219580","女",17,45.666667,"Play 100","S50"
"K219670","女",28,33.633333,"Play 100","S50"
"K219760","男",37,19.800000,"Play 100","BS110"
"K219840","女",14,30.666667,"Play 100","S50"
"K219910","男",26,9.733333,"Play 100","BS110"
"K219920","女",29,22.666667,"Play 100","BS110"
"K219950","女",19,47.900000,"Play 100","S50"
"K220050","男",28,57.866667,"Play 100","S50"
"K220060","男",25,47.366667,"Play 100","BS110"
"K220170","女",44,55.700000,"Play 100","S50"
"K220180","男",29,36.433333,"Play 100","S50"
"K220200","男",28,15.200000,"Play 100","S50"
"K220340","男",14,30.766667,"Play 100","BS110"
"K220360","男",35,21.600000,"Play 100","S50"
"K220370","女",32,36.600000,"Play 100","BS110"
"K220440","女",23,54.033333,"Play 100","S50"
"K220560","男",34,41.166667,"Play 100","BS110"
"K220590","男",23,26.433333,"Play 100","BS110"
"K220640","男",15,31.933333,"Play 100","BS110"
"K220800","男",44,12.133333,"Play 100","BS110"
"K220810","男",37,41.900000,"Play 100","BS110"
"K220880","女",17,10.666667,"Play 100","BS110"
"K220890","女",53,49.000000,"Play 100","BS110"
"K220970","男",30,52.833333,"Play 100","S50"
"K221010","女",35,50.300000,"Play 100","S50"
"K221020","男",20,55.600000,"Play 100","BS110"
"K221050","女",47,49.700000,"Play 100","S50"
"K221090","男",17,32.466667,"Play 100","BS110"
"K221110","女",12,52.233333,"Play 100","S50"
"K221210","女",36,32.533333,"Play 100","S50"
"K221290","女",28,51.700000,"Play 100","S50"
"K221410","女",13,14.866667,"Play 100","S50"
"K221460","女",27,50.100000,"Play 100","BS110"
"K221490","男",36,42.700000,"Play 100","BS110"
"K221550","男",36,50.200000,"Play 100","S50"
"K221620","男",57,26.333333,"Play 100","S50"
"K221670","女",40,50.633333,"Play 100","BS110"
"K221690","男",12,36.900000,"Play 100","S50"
"K221770","女",22,16.900000,"Play 100","BS110"
"K222010","女",31,54.133333,"Play 100","S50"
"K222120","女",16,15.866667,"Play 100","BS110"
"K222150","男",55,13.033333,"Play 100","S50"
"K222210","男",25,38.900000,"Play 100","S50"
"K222270","男",45,25.366667,"Play 100","BS110"
"K222320","女",25,10.066667,"Play 100","BS110"
"K222350","男",54,45.966667,"Play 100","BS110"
"K222470","男",28,31.433333,"Play 100","S50"
"K222550","女",32,31.166667,"Play 100","BS110"
"K222610","女",22,39.733333,"Play 100","BS110"
"K222620","男",25,13.266667,"Play 100","S50"
"K222640","男",15,50.333333,"Play 100","S50"
"K222650","女",27,57.600000,"Play 100","S50"
"K222670","男",13,47.533333,"Play 100","S50"
"K222680","女",20,29.966667,"Play 100","BS110"
"K222710","男",20,50.033333,"Play 100","BS110"
"K222820","男",21,51.000000,"Play 100","BS110"
"K222850","男",24,37.900000,"Play 100","BS110"
"K222920","男",23,37.800000,"Play 100","BS110"
"K223020","女",12,22.200000,"Play 100","S50"
"K223040","男",15,52.933333,"Play 100","S50"
"K223050","男",40,47.900000,"Play 100","S50"
"K223140","男",45,27.066667,"Play 100","BS110"
"K223160","男",39,37.400000,"Play 100","S50"
"K223180","女",19,17.033333,"Play 100","BS110"
"K223250","女",23,42.866667,"Play 100","BS110"
"K223310","女",23,33.966667,"Play 100","S50"
"K223360","男",21,46.400000,"Play 100","BS110"
"K223490","女",24,47.133333,"Play 100","BS110"
"K223640","男",48,56.900000,"Play 100","BS110"
"K223660","女",34,32.333333,"Play 100","BS110"
"K223730","女",13,25.100000,"Play 100","S50"
"K223870","男",56,28.000000,"Play 100","BS110"
"K223890","女",47,19.466667,"Play 100","S50"
"K223960","女",22,44.100000,"Play 100","BS110"
"K223970","女",32,52.466667,"Play 100","BS110"
"K224070","女",19,56.900000,"Play 100","S50"
"K224100","女",29,33.266667,"Play 100","BS110"
"K224210","女",33,39.400000,"Play 100","S50"
"K224290","男",18,46.133333,"Play 100","S50"
"K224300","男",65,35.733333,"Play 100","BS110"
"K224410","女",44,56.466667,"Play 100","S50"
"K224460","男",26,13.100000,"Play 100","BS110"
"K224490","女",30,16.600000,"Play 100","S50"
"K224520","男",25,15.366667,"Play 100","BS110"
"K224580","女",15,40.966667,"Play 100","BS110"
"K224590","女",38,34.766667,"Play 100","S50"
"K224630","男",19,14.066667,"Play 100","BS110"
"K224730","女",31,51.833333,"Play 100","S50"
"K224740","男",34,55.966667,"Play 100","S50"
"K224790","女",54,53.466667,"Play 100","BS110"
"K224960","女",29,43.533333,"Play 100","BS110"
"K225050","男",63,12.500000,"Play 100","S50"
"K225120","男",29,15.133333,"Play 100","S50"
"K225210","男",40,23.866667,"Play 100","S50"
"K225250","女",13,41.633333,"Play 100","BS110"
